kilo-Electron Volt [keV],Counts
17.420,14.337
17.430,9.3819
17.440,14.427
17.450,19.472
17.460,17.518
17.470,18.563
17.480,9.608
17.490,18.653
17.500,13.698
17.510,8.7437
17.520,18.789
17.530,17.834
17.540,13.879
17.550,17.925
17.560,8.9698
17.570,17.015
17.580,19.06
17.590,12.106
17.600,15.151
17.610,13.196
17.620,4.2412
17.630,11.276
17.640,12.312
17.650,8.3467
17.660,23.382
17.670,17.417
17.680,12.452
17.690,21.487
17.700,16.523
17.710,13.558
17.720,16.593
17.730,9.6281
17.740,15.663
17.750,14.698
17.760,12.734
17.770,9.7688
17.780,18.804
17.790,11.839
17.800,7.8744
17.810,8.9095
17.820,15.945
17.830,14.98
17.840,18.015
17.850,11.05
17.860,10.085
17.870,22.121
17.880,10.156
17.890,10.191
17.900,11.226
17.910,15.261
17.920,12.296
17.930,17.332
17.940,8.3668
17.950,17.402
17.960,7.4372
17.970,7.4724
17.980,4.5075
17.990,8.5377
18.000,12.568
18.010,10.598
18.020,12.628
18.030,6.6583
18.040,10.688
18.050,11.719
18.060,21.749
18.070,18.779
18.080,20.809
18.090,12.839
18.100,14.869
18.110,18.899
18.120,8.9296
18.130,20.96
18.140,13.99
18.150,12.02
18.160,14.05
18.170,24.08
18.180,11.111
18.190,12.141
18.200,2.1709
18.210,16.186
18.220,12.201
18.230,13.216
18.240,12.231
18.250,11.246
18.260,15.261
18.270,9.2764
18.280,16.291
18.290,10.307
18.300,7.3216
18.310,10.337
18.320,11.352
18.330,13.367
18.340,12.382
18.350,8.397
18.360,9.4121
18.370,8.4271
18.380,10.442
18.390,14.457
18.400,7.4724
18.410,11.487
18.420,10.503
18.430,13.518
18.440,14.533
18.450,13.548
18.460,7.5628
18.470,14.578
18.480,7.593
18.490,8.608
18.500,7.6231
18.510,9.6382
18.520,10.653
18.530,12.668
18.540,12.683
18.550,8.6985
18.560,9.7136
18.570,8.7286
18.580,16.744
18.590,2.7588
18.600,8.7739
18.610,8.7889
18.620,6.804
18.630,12.819
18.640,11.834
18.650,10.849
18.660,6.8643
18.670,13.879
18.680,12.894
18.690,12.91
18.700,10.925
18.710,16.94
18.720,7.9548
18.730,8.9698
18.740,11.985
18.750,0
18.760,7.9849
18.770,18.97
18.780,10.955
18.790,8.9397
18.800,6.9246
18.810,4.9095
18.820,7.8945
18.830,12.879
18.840,6.8643
18.850,12.849
18.860,10.834
18.870,8.8191
18.880,7.804
18.890,14.789
18.900,15.774
18.910,6.7588
18.920,7.7437
18.930,10.729
18.940,12.714
18.950,16.698
18.960,14.683
18.970,8.6683
18.980,8.6533
18.990,3.6382
19.000,5.6231
19.010,8.6212
19.020,14.619
19.030,7.6173
19.040,17.615
19.050,10.613
19.060,4.6114
19.070,11.609
19.080,13.607
19.090,6.6053
19.100,7.6032
19.110,7.6011
19.120,5.5989
19.130,8.5968
19.140,8.5946
19.150,5.5924
19.160,7.5902
19.170,9.5879
19.180,10.586
19.190,12.583
19.200,12.581
19.210,7.5787
19.220,10.576
19.230,4.5739
19.240,16.571
19.250,10.569
19.260,10.566
19.270,9.564
19.280,6.5614
19.290,7.5588
19.300,7.5562
19.310,9.5536
19.320,5.5509
19.330,5.5482
19.340,2.5455
19.350,4.5427
19.360,9.5399
19.370,4.537
19.380,6.5342
19.390,6.5313
19.400,7.5283
19.410,14.525
19.420,4.5223
19.430,2.5192
19.440,6.5161
19.450,4.513
19.460,5.5098
19.470,7.5066
19.480,3.5033
19.490,8.5
19.500,5.4966
19.510,14.493
19.520,6.4898
19.530,7.4863
19.540,13.483
19.550,5.4792
19.560,12.476
19.570,8.4718
19.580,9.4681
19.590,15.464
19.600,11.46
19.610,7.4565
19.620,4.4526
19.630,11.449
19.640,6.4444
19.650,4.4403
19.660,13.436
19.670,6.4318
19.680,5.4275
19.690,7.4231
19.700,11.419
19.710,7.4141
19.720,11.409
19.730,2.4048
19.740,6.4
19.750,5.3952
19.760,4.3902
19.770,6.3852
19.780,10.38
19.790,8.375
19.800,10.37
19.810,5.3644
19.820,6.359
19.830,6.3534
19.840,6.3478
19.850,2.3421
19.860,8.3363
19.870,9.3304
19.880,4.3243
19.890,3.3182
19.900,6.3119
19.910,3.3056
19.920,10.299
19.930,9.2925
19.940,2.2857
19.950,5.2788
19.960,4.2718
19.970,2.2647
19.980,3.2574
19.990,6.25
20.000,6.2424
