kilo-Electron Volt [keV],Counts
12.222,99.945
12.232,103.23
12.242,78.508
12.252,88.789
12.262,81.07
12.272,103.35
12.282,109.63
12.292,93.915
12.302,82.196
12.312,95.477
12.322,102.76
12.332,93.04
12.342,81.322
12.352,68.603
12.362,122.88
12.372,105.17
12.382,87.447
12.392,101.73
12.402,132.01
12.412,148.29
12.422,141.57
12.432,166.85
12.442,196.14
12.452,216.45
12.462,273.76
12.472,293.09
12.482,326.41
12.492,385.74
12.502,478.07
12.512,587.39
12.522,645.72
12.532,724.05
12.542,798.37
12.552,826.7
12.562,868.03
12.572,963.35
12.582,942.68
12.592,1023
12.602,1040.3
12.612,1059.7
12.622,1126
12.632,1043.3
12.642,970.64
12.652,913.96
12.662,888.29
12.672,800.62
12.682,713.94
12.692,664.27
12.702,591.6
12.712,506.92
12.722,464.25
12.732,405.58
12.742,361.9
12.752,316.23
12.762,246.56
12.772,242.88
12.782,190.21
12.792,195.54
12.802,171.86
12.812,140.19
12.822,132.52
12.832,116.84
12.842,129.17
12.852,137.5
12.862,94.824
12.872,107.15
12.882,124.48
12.892,101.8
12.902,90.131
12.912,89.457
12.922,88.784
12.932,92.111
12.942,78.437
12.952,80.764
12.962,80.09
12.972,76.447
12.982,93.804
12.992,83.161
13.002,92.518
13.012,90.874
13.022,111.23
13.032,79.588
13.042,107.94
13.052,71.302
13.062,82.658
13.072,94.015
13.082,67.372
13.092,58.729
13.102,80.085
13.112,55.442
13.122,56.799
13.132,37.156
13.142,60.432
13.152,40.709
13.162,41.985
13.172,53.261
13.182,47.538
13.192,45.814
13.202,26.09
13.212,38.302
13.222,36.513
13.232,26.724
13.242,32.935
13.252,37.146
13.262,54.357
13.272,46.568
13.282,24.779
13.292,42.975
13.302,39.171
13.312,28.367
13.322,31.563
13.332,22.759
13.342,15.94
13.352,38.106
13.362,42.271
13.372,34.437
13.382,33.603
13.392,31.769
13.402,38.935
13.412,35.101
13.422,41.266
13.432,35.432
13.442,56.598
13.452,53.764
13.462,27.93
13.472,24.095
13.482,40.286
13.492,24.477
13.502,44.668
13.512,24.859
13.522,34.05
13.532,35.241
13.542,30.432
13.552,20.633
13.562,46.834
13.572,42.035
13.582,31.236
13.592,21.437
13.602,45.638
13.612,25.839
13.622,58.04
13.632,21.241
13.642,24.442
13.652,38.643
13.662,37.844
13.672,23.045
13.682,42.246
13.692,46.447
13.702,39.648
13.712,26.849
13.722,47.05
13.732,22.251
13.742,24.447
13.752,37.643
13.762,38.839
13.772,18.035
13.782,11.206
13.792,26.342
13.802,55.477
13.812,17.613
13.822,39.749
13.832,23.884
13.842,29.02
13.852,33.156
13.862,20.291
13.872,38.427
