kilo-Electron Volt [keV],Counts
14.812,21.417
14.822,4.4724
14.832,15.513
14.842,10.553
14.852,13.593
14.862,10.633
14.872,10.673
14.882,15.714
14.892,8.7538
14.902,14.794
14.912,22.834
14.922,16.874
14.932,21.915
14.942,17.955
14.952,15.995
14.962,17.035
14.972,11.075
14.982,17.116
14.992,8.1558
15.002,10.196
15.012,7.2362
15.022,18.276
15.032,14.317
15.042,18.357
15.052,9.397
15.062,7.4372
15.072,14.477
15.082,10.518
15.092,16.558
15.102,16.598
15.112,21.638
15.122,10.678
15.132,17.719
15.142,5.7588
15.152,13.799
15.162,18.839
15.172,17.879
15.182,18.92
15.192,1.9598
15.202,17.98
15.212,11
15.222,14.02
15.232,15.04
15.242,12.06
15.252,12.08
15.262,9.1005
15.272,13.121
15.282,9.1407
15.292,13.161
15.302,13.181
15.312,16.201
15.322,14.221
15.332,14.241
15.342,14.261
15.352,16.281
15.362,12.302
15.372,15.322
15.382,22.342
15.392,11.362
15.402,22.382
15.412,23.402
15.422,16.422
15.432,18.442
15.442,10.462
15.452,18.482
15.462,17.503
15.472,12.523
15.482,7.5427
15.492,13.563
15.502,11.583
15.512,11.603
15.522,15.623
15.532,16.643
15.542,15.663
15.552,4.6834
15.562,14.704
15.572,7.7236
15.582,13.744
15.592,17.764
15.602,8.7839
15.612,18.804
15.622,20.824
15.632,12.844
15.642,8.8643
15.652,7.8844
15.662,20.905
15.672,8.9246
15.682,10.945
15.692,14.965
15.702,13.985
15.712,13.005
15.722,14.025
15.732,13.045
15.742,6.0653
15.752,13.085
15.762,12.106
15.772,15.126
15.782,18.146
15.792,10.166
15.802,20.186
15.812,18.206
15.822,15.226
15.832,10.246
15.842,12.266
15.852,18.286
15.862,1.3065
15.872,6.3166
15.882,16.327
15.892,16.337
15.902,6.3568
15.912,12.377
15.922,12.397
15.932,7.4171
15.942,19.437
15.952,9.4573
15.962,4.4774
15.972,5.4975
15.982,7.5176
15.992,11.538
16.002,9.5578
16.012,7.5779
16.022,14.598
16.032,11.618
16.042,10.638
16.052,9.6583
16.062,12.678
16.072,21.698
16.082,14.719
16.092,9.7387
16.102,6.7588
16.112,15.779
16.122,9.799
16.132,12.819
16.142,4.8392
16.152,14.859
16.162,6.8794
16.172,6.8995
16.182,13.92
16.192,8.9397
16.202,5.9598
16.212,12.98
16.222,8
16.232,7.0201
16.242,12.04
16.252,9.0603
16.262,6.0804
16.272,8.1005
16.282,9.1206
16.292,9.1407
16.302,9.1608
16.312,8.1809
16.322,9.201
16.332,10.221
16.342,11.241
16.352,8.2613
16.362,9.2814
16.372,7.3015
16.382,6.3216
16.392,14.342
16.402,6.3618
16.412,11.382
16.422,7.402
16.432,10.422
16.442,12.442
16.452,11.462
16.462,5.4824
16.472,11.503
16.482,3.5226
16.492,17.543
16.502,10.563
16.512,12.583
16.522,7.603
16.532,15.623
16.542,8.6432
16.552,0.66332
16.562,11.673
16.572,7.6834
16.582,6.6935
16.592,6.7035
16.602,8.7136
16.612,8.7236
16.622,13.734
16.632,7.7437
16.642,10.754
16.652,4.7638
16.662,5.7739
16.672,5.7839
16.682,6.794
16.692,7.804
16.702,6.8141
16.712,9.8241
16.722,9.8342
16.732,7.8442
16.742,9.8543
16.752,6.8643
16.762,11.874
16.772,5.8844
16.782,8.8945
16.792,10.905
