kilo-Electron Volt [keV],Counts
15.422,13.975
15.432,40.05
15.442,13.126
15.452,30.201
15.462,30.276
15.472,24.352
15.482,9.4271
15.492,29.503
15.502,29.578
15.512,27.653
15.522,15.729
15.532,16.804
15.542,33.879
15.552,15.975
15.562,31.07
15.572,30.166
15.582,25.261
15.592,16.357
15.602,19.452
15.612,21.548
15.622,20.643
15.632,22.739
15.642,12.834
15.652,19.93
15.662,19.025
15.672,16.121
15.682,32.216
15.692,20.312
15.702,30.407
15.712,11.503
15.722,26.598
15.732,29.693
15.742,28.789
15.752,15.884
15.762,23.98
15.772,16.075
15.782,24.171
15.792,25.266
15.802,13.362
15.812,17.457
15.822,22.553
15.832,16.648
15.842,27.744
15.852,18.839
15.862,25.935
15.872,21.03
15.882,21.126
15.892,21.221
15.902,28.317
15.912,38.412
15.922,23.508
15.932,23.603
15.942,17.698
15.952,18.794
15.962,26.889
15.972,27.985
15.982,28.08
15.992,18.176
16.002,22.271
16.012,27.367
16.022,14.462
16.032,20.558
16.042,20.653
16.052,19.749
16.062,25.844
16.072,25.94
16.082,24.035
16.092,31.131
16.102,15.226
16.112,22.322
16.122,11.417
16.132,35.497
16.142,24.578
16.152,16.658
16.162,26.739
16.172,8.8191
16.182,16.884
16.192,18.95
16.202,12.015
16.212,19.08
16.222,19.146
16.232,20.211
16.242,35.276
16.252,21.342
16.262,13.407
16.272,11.472
16.282,14.538
16.292,14.603
16.302,12.668
16.312,20.734
16.322,17.799
16.332,12.864
16.342,10.93
16.352,23.995
16.362,23.06
16.372,16.126
16.382,20.191
16.392,19.256
16.402,19.322
16.412,21.387
16.422,12.452
16.432,15.518
16.442,32.583
16.452,11.648
16.462,19.714
16.472,21.779
16.482,12.844
16.492,1.9095
16.502,16.93
16.512,6.9548
16.522,18.98
16.532,19.005
16.542,10.03
16.552,17.065
16.562,21.101
16.572,15.136
16.582,11.171
16.592,25.206
16.602,16.241
16.612,23.276
16.622,26.312
16.632,14.347
16.642,22.382
16.652,13.417
16.662,18.452
16.672,12.487
16.682,26.523
16.692,12.558
16.702,28.593
16.712,14.628
16.722,20.663
16.732,19.698
16.742,29.734
16.752,18.769
16.762,8.804
16.772,13.839
16.782,11.874
16.792,14.91
16.802,24.945
16.812,18.98
16.822,14.015
16.832,18.05
16.842,18.085
16.852,8.1206
16.862,22.156
16.872,9.191
16.882,13.226
16.892,16.261
16.902,14.296
16.912,9.3317
16.922,12.367
16.932,15.402
16.942,15.437
16.952,16.482
16.962,15.528
16.972,11.573
16.982,14.618
16.992,16.663
17.002,11.709
17.012,17.754
17.022,12.799
17.032,9.8442
17.042,24.889
17.052,17.935
17.062,16.98
17.072,17.03
17.082,10.08
17.092,17.131
17.102,24.181
17.112,11.231
17.122,16.281
17.132,14.332
17.142,22.382
17.152,15.432
17.162,16.482
17.172,10.533
17.182,18.583
17.192,14.633
17.202,17.683
17.212,12.734
17.222,4.7839
17.232,5.8392
17.242,9.8945
17.252,19.95
17.262,17.005
17.272,13.06
17.282,14.116
17.292,20.171
17.302,15.226
17.312,7.2814
17.322,9.3367
17.332,11.397
17.342,13.457
17.352,19.518
17.362,11.578
17.372,19.638
17.382,12.698
17.392,13.759
17.402,23.819
17.412,13.879
17.422,15.94
17.432,10
