kilo-Electron Volt [keV],Counts
14.860,12.412
14.870,11.432
14.880,6.4523
14.890,8.4724
14.900,7.4925
14.910,5.5126
14.920,5.5327
14.930,7.5528
14.940,7.5729
14.950,15.593
14.960,5.6131
14.970,12.633
14.980,6.6533
14.990,13.673
15.000,7.6935
15.010,10.714
15.020,13.734
15.030,8.7538
15.040,3.7739
15.050,6.794
15.060,11.814
15.070,10.839
15.080,5.8643
15.090,7.8894
15.100,7.9146
15.110,10.94
15.120,9.9648
15.130,5.9899
15.140,11.015
15.150,13.04
15.160,7.0653
15.170,14.09
15.180,7.1156
15.190,8.1407
15.200,11.166
15.210,15.191
15.220,10.216
15.230,10.241
15.240,9.2663
15.250,4.2915
15.260,12.317
15.270,7.3417
15.280,4.3668
15.290,8.392
15.300,11.417
15.310,10.442
15.320,5.4673
15.330,8.4925
15.340,10.518
15.350,14.543
15.360,8.5678
15.370,10.593
15.380,12.618
15.390,9.6432
15.400,10.668
15.410,7.6935
15.420,5.7186
15.430,9.7437
15.440,4.7688
15.450,7.794
15.460,6.8191
15.470,3.8442
15.480,2.8693
15.490,11.894
15.500,10.92
15.510,6.9447
15.520,3.9698
15.530,14.995
15.540,8.0201
15.550,9.0452
15.560,4.0704
15.570,11.095
15.580,15.121
15.590,8.1457
15.600,9.1759
15.610,5.206
15.620,5.2362
15.630,11.266
15.640,15.296
15.650,1.3266
15.660,10.347
15.670,3.3668
15.680,5.3869
15.690,10.407
15.700,19.427
15.710,10.447
15.720,9.4673
15.730,11.487
15.740,4.5075
15.750,5.5276
15.760,14.548
15.770,11.568
15.780,5.5879
15.790,5.608
15.800,5.6281
15.810,8.6482
15.820,14.668
15.830,8.6884
15.840,13.709
15.850,8.7286
15.860,5.7487
15.870,11.769
15.880,4.7889
15.890,4.809
15.900,5.8291
15.910,5.8492
15.920,7.8693
15.930,2.8894
15.940,5.9095
15.950,5.9296
15.960,1.9497
15.970,6.9698
15.980,3.9899
15.990,11.01
16.000,6.0302
16.010,4.0503
16.020,7.0704
16.030,12.095
16.040,8.1206
16.050,3.1457
16.060,6.1709
16.070,7.196
16.080,9.2211
16.090,7.2462
16.100,9.2714
16.110,9.2965
16.120,6.3216
16.130,9.3467
16.140,10.372
16.150,12.397
16.160,9.4221
16.170,4.4472
16.180,12.472
16.190,14.497
16.200,7.5226
16.210,5.5477
16.220,8.5729
16.230,3.598
16.240,6.6231
16.250,6.6482
16.260,10.673
16.270,11.698
16.280,6.7236
16.290,2.7487
16.300,9.7739
16.310,10.799
16.320,3.8241
16.330,7.8492
16.340,9.8744
16.350,7.8995
16.360,5.9246
16.370,4.9497
16.380,14.975
16.390,5
16.400,8.0251
16.410,9.0503
16.420,5.0754
16.430,10.101
16.440,10.126
16.450,5.1508
16.460,3.1759
16.470,13.201
16.480,5.2261
16.490,9.2513
16.500,7.2764
16.510,8.3015
16.520,6.3266
16.530,10.352
16.540,7.3769
16.550,2.402
16.560,7.4221
16.570,6.4422
16.580,8.4623
16.590,6.4824
16.600,10.503
